"","origin","destination","O_DistToCoastPC","D_DistToCoastPC","O_ParallelToCoastPC","D_ParallelToCoastPC","SSdist","max_flow","reliable_path","EucDist","DivMig","upcoast","offshore","max_flow_logdist","reliable_path_logdist"
"841","22","22",0.0220858155559212,0.0220858155559212,0.206607649260836,0.206607649260836,NA,NA,NA,0,NA,0,0,NA,NA
"842","23","22",0.047754075728943,0.0220858155559212,0.112037545035491,0.206607649260836,4,6.39e-05,1.91e-10,13.46308587,0.141,0.0945701042253443,-0.0256682601730218,10.6581911965808,23.3787476878819
"843","25","22",-0.0638785506198568,0.0220858155559212,-0.655435417458152,0.206607649260836,5,2.14e-06,3.56e-14,103.5878142,0.558,0.862043066718987,0.0859643661757781,14.0547047289305,31.9664307570527
"844","27","22",0.399527824096414,0.0220858155559212,-0.675749889439903,0.206607649260836,4,6.39e-05,1.15e-11,221.1291713,0.026,0.882357538700739,-0.377442008540493,10.6581911965808,26.1886740805593
"845","28","22",0.0205538871473139,0.0220858155559212,-0.225005669864315,0.206607649260836,4,6.39e-05,1.57e-10,49.20838289,0.288,0.431613319125151,0.0015319284086073,10.6581911965808,23.5747753105802
"846","29","22",0.12742353346553,0.0220858155559212,-0.244560919947458,0.206607649260836,5,6.39e-05,1e-10,50.71789543,0.198,0.451168569208294,-0.105337717909609,10.6581911965808,24.0258509299405
"847","30","22",0.114906935381059,0.0220858155559212,-0.143855496859074,0.206607649260836,4,6.39e-05,4.47e-11,51.17925544,0.301,0.35046314611991,-0.0928211198251382,10.6581911965808,24.831047614309
"848","31","22",0.821754173337599,0.0220858155559212,-0.0578596414499133,0.206607649260836,10,1.36e-05,7.16e-30,477.9037518,0.097,0.264467290710749,-0.799668357781678,12.2054407652223,68.1090428088488
"849","32","22",0.655601277818623,0.0220858155559212,-0.167101115696014,0.206607649260836,5,2.22e-05,3.7e-14,379.2869138,0.075,0.37370876495685,-0.633515462262701,11.715418269086,31.9278584822665
"850","33","22",1.145615550716,0.0220858155559212,0.139926842349889,0.206607649260836,15,2.31e-11,3.45e-41,677.3538828,0.051,0.0666808069109468,-1.12352973516008,25.4911884984008,94.1676145817126
"851","34","22",1.16694139725991,0.0220858155559212,0.0478894831728795,0.206607649260836,15,2.31e-11,6.84e-42,688.7927717,0.034,0.158718166087956,-1.14485558170399,25.4911884984008,95.7857861741155
"852","35","22",1.14789400633186,0.0220858155559212,-0.0123349438923604,0.206607649260836,15,2.31e-11,7.23e-42,676.0371141,0.033,0.218942593153196,-1.12580819077594,25.4911884984008,95.7303348695793
"853","36","22",1.18870919700706,0.0220858155559212,-0.0959718848445982,0.206607649260836,15,2.31e-11,5.82e-42,699.3615841,0.054,0.302579534105434,-1.16662338145114,25.4911884984008,95.9472736440066
"854","37","22",1.15391415637257,0.0220858155559212,-0.0587310981533737,0.206607649260836,15,2.31e-11,6.4e-41,678.737654,0.03,0.265338747414209,-1.13182834081664,25.4911884984008,93.5496908223902
"855","38","22",1.142225733093,0.0220858155559212,0.183742766501133,0.206607649260836,14,2.31e-11,2.67e-40,675.5367049,0.031,0.0228648827597024,-1.12013991753708,25.4911884984008,92.1213252473497
