"","origin","destination","O_DistToCoastPC","D_DistToCoastPC","O_ParallelToCoastPC","D_ParallelToCoastPC","SSdist","max_flow","reliable_path","EucDist","DivMig","upcoast","offshore","max_flow_logdist","reliable_path_logdist"
"157","5","9",-1.47010984875349,-0.0494297680917916,1.06018359825244,-0.452249945493855,NA,0,0,697.6001416,0.437,-1.51243354374629,1.4206800806617,Inf,Inf
"158","6","9",-0.0842392633495934,-0.0494297680917916,0.70262472391694,-0.452249945493855,2,0.002923496,0.000439692,113.1866823,0.265,-1.1548746694108,0.0348094952578018,6.83497511857251,8.72943607616636
"159","7","9",-0.20978638087055,-0.0494297680917916,-0.199564643045108,-0.452249945493855,2,3.36e-05,0.000136465,77.11824452,0.511,-0.252685302448747,0.160356612778758,11.3009844909951,9.8994423864744
"160","8","9",-0.202425884912012,-0.0494297680917916,-0.187669473696846,-0.452249945493855,2,3.36e-05,1.14e-05,71.13088486,0.144,-0.26458047179701,0.15299611682022,11.3009844909951,12.3818972025638
"161","9","9",-0.0494297680917916,-0.0494297680917916,-0.452249945493855,-0.452249945493855,NA,NA,NA,0,NA,0,0,NA,NA
"162","10","9",-0.187354795965576,-0.0494297680917916,-0.175171357435347,-0.452249945493855,3,3.36e-05,6.13e-06,64.20833124,0.369,-0.277078588058509,0.137925027873785,11.3009844909951,13.0023158080162
"163","11","9",0.573693835418848,-0.0494297680917916,-0.374444859925122,-0.452249945493855,1,8.53e-05,6.25e-05,311.1803332,0.247,-0.0778050855687339,-0.623123603510639,10.3693361034666,10.6803440012219
"164","12","9",0.319866725673905,-0.0494297680917916,-0.540201395552134,-0.452249945493855,1,1.8e-05,0.0175875,178.1497575,0.407,0.0879514500582789,-0.369296493765696,11.9251388000681,5.04056685654163
"165","13","9",0.207329504440185,-0.0494297680917916,0.0280648143946437,-0.452249945493855,2,0.000767154,0.000495023,137.9515668,0.1,-0.480314759888499,-0.256759272531977,8.1728229944825,8.61090633182857
"166","14","9",0.881628379757234,-0.0494297680917916,0.0357526114966158,-0.452249945493855,9,2.31e-11,6.34e-25,439.1059343,0.083,-0.488002556990471,-0.931058147849026,25.4911884984008,56.717748556402
"167","15","9",0.716629491589114,-0.0494297680917916,-0.648190168600681,-0.452249945493855,11,2.31e-11,6.37e-28,355.0841651,0.325,0.195940223106825,-0.766059259680906,25.4911884984008,63.6207831342492
"168","16","9",0.797612827252036,-0.0494297680917916,0.0633391809484843,-0.452249945493855,8,1.29e-05,3.33e-25,407.0122462,0.071,-0.51558912644234,-0.847042595343828,12.2582832465966,57.3616550208588
"169","17","9",1.09724271523061,-0.0494297680917916,-1.277541640122,-0.452249945493855,NA,0,0,526.5752555,0.131,0.825291694628149,-1.1466724833224,Inf,Inf
"170","18","9",1.12375399839346,-0.0494297680917916,-0.142965254169432,-0.452249945493855,12,2.31e-11,3.72e-34,554.8757414,0.045,-0.309284691324423,-1.17318376648525,25.4911884984008,77.9741694935125
"171","19","9",1.30573879311643,-0.0494297680917916,-1.76250545731139,-0.452249945493855,18,2.31e-11,4.24e-47,624.5548203,0.311,1.31025551181753,-1.35516856120822,25.4911884984008,107.776936101476
"172","1","10",-1.93269390089566,-0.187354795965576,1.73209740467106,-0.175171357435347,6,6.06e-06,6.66e-16,888.3180922,0.497,-1.9072687621064,1.74533910493009,13.0138007578831,35.9452420033524
"173","2","10",-1.57127288083401,-0.187354795965576,1.16424987627379,-0.175171357435347,6,3.79e-06,1.09e-15,690.4236743,0.618,-1.33942123370914,1.38391808486843,13.4831445388699,35.4525986986696
"174","3","10",-0.81779492222372,-0.187354795965576,0.664534928932141,-0.175171357435347,4,0.001963535,8.25e-08,349.9811683,0.499,-0.839706286367487,0.630440126258143,7.23300885879314,17.3104675436058
"175","4","10",-0.498388624975441,-0.187354795965576,0.309657056465821,-0.175171357435347,2,0.00195922,1.09e-06,182.936407,0.692,-0.484828413901168,0.311033829009865,7.23520884413016,14.7293328617232
"176","5","10",-1.47010984875349,-0.187354795965576,1.06018359825244,-0.175171357435347,NA,0,0,630.20199,0.428,-1.23535495568778,1.28275505278792,Inf,Inf
"177","6","10",-0.0842392633495934,-0.187354795965576,0.70262472391694,-0.175171357435347,1,0.002045791,0.004766016,104.6044683,0.35,-0.877796081352287,-0.103115532615983,7.19197076720806,6.34624454319834
"178","7","10",-0.20978638087055,-0.187354795965576,-0.199564643045108,-0.175171357435347,2,0.000148664,0.001002418,10.72759684,0.927,0.0243932856097613,0.0224315849049737,9.81382183199293,7.90534019764021
"179","8","10",-0.202425884912012,-0.187354795965576,-0.187669473696846,-0.175171357435347,2,0.000148664,0.00180404,4.367096995,0.467,0.0124981162614987,0.0150710889464358,9.81382183199293,7.31772668463852
"180","9","10",-0.0494297680917916,-0.187354795965576,-0.452249945493855,-0.175171357435347,4,3.54e-11,8.78e-10,64.20833124,0.633,0.277078588058509,-0.137925027873785,25.0643092957888,21.8533745222934
"181","10","10",-0.187354795965576,-0.187354795965576,-0.175171357435347,-0.175171357435347,NA,NA,NA,0,NA,0,0,NA,NA
"182","11","10",0.573693835418848,-0.187354795965576,-0.374444859925122,-0.175171357435347,1,9.36e-05,0.0011375,363.5450262,0.257,0.199273502489775,-0.761048631384424,10.2764801744807,7.77892240713917
"183","12","10",0.319866725673905,-0.187354795965576,-0.540201395552134,-0.175171357435347,3,1.47e-05,5.16e-07,234.9686291,0.443,0.365030038116788,-0.507221521639481,12.1276630641796,15.4771590714648
"184","13","10",0.207329504440185,-0.187354795965576,0.0280648143946437,-0.175171357435347,2,0.000356687,7.19e-05,184.0286663,0.146,-0.203236171829991,-0.394684300405761,8.93865191145561,10.5402342932373
"185","14","10",0.881628379757234,-0.187354795965576,0.0357526114966158,-0.175171357435347,8,2.31e-11,3.62e-22,496.3255048,0.089,-0.210923968931963,-1.06898317572281,25.4911884984008,50.3703980200313
"186","15","10",0.716629491589114,-0.187354795965576,-0.648190168600681,-0.175171357435347,10,2.31e-11,3.64e-25,415.4237769,0.495,0.473018811165334,-0.90398428755469,25.4911884984008,57.2726436432025
"187","16","10",0.797612827252036,-0.187354795965576,0.0633391809484843,-0.175171357435347,7,1.29e-05,1.9e-22,462.5054919,0.08,-0.238510538383831,-0.984967623217613,12.2582832465966,51.0150181596966
"188","17","10",1.09724271523061,-0.187354795965576,-1.277541640122,-0.175171357435347,NA,0,0,589.0063903,0.141,1.10237028268666,-1.28459751119619,Inf,Inf
"189","18","10",1.12375399839346,-0.187354795965576,-0.142965254169432,-0.175171357435347,11,2.31e-11,2.12e-31,612.1045479,0.051,-0.0322061032659148,-1.31110879435904,25.4911884984008,71.6287217941315
"190","19","10",1.30573879311643,-0.187354795965576,-1.76250545731139,-0.175171357435347,17,2.31e-11,2.42e-44,689.1888737,0.466,1.58733409987604,-1.493093589082,25.4911884984008,101.429976551569
"191","1","11",-1.93269390089566,0.573693835418848,1.73209740467106,-0.374444859925122,6,6.06e-06,2.25e-16,1182.304089,0.399,-2.10654226459618,2.50638773631451,13.0138007578831,37.0304312716884
"192","2","11",-1.57127288083401,0.573693835418848,1.16424987627379,-0.374444859925122,6,3.79e-06,2.43e-15,997.4796393,0.376,-1.53869473619891,2.14496671625286,13.4831445388699,34.6508851375582
"193","3","11",-0.81779492222372,0.573693835418848,0.664534928932141,-0.374444859925122,4,0.003118209,1.45e-11,640.4235164,0.361,-1.03897978885726,1.39148875764257,6.77049648044544,25.956872466502
"194","4","11",-0.498388624975441,0.573693835418848,0.309657056465821,-0.374444859925122,3,0.004480573,5.5e-10,484.109491,0.42,-0.684101916390942,1.07208246039429,6.40800433894827,22.321102837702
"195","5","11",-1.47010984875349,0.573693835418848,1.06018359825244,-0.374444859925122,NA,0,0,944.9523921,0.327,-1.43462845817756,2.04380368417234,Inf,Inf
"196","6","11",-0.0842392633495934,0.573693835418848,0.70262472391694,-0.374444859925122,2,0.002930192,3.73e-05,299.4028116,0.318,-1.07706958384206,0.657933098768441,6.83268732908985,11.1965172313145
"197","7","11",-0.20978638087055,0.573693835418848,-0.199564643045108,-0.374444859925122,6,2.14e-06,1.51e-13,370.7033323,0.613,-0.174880216880013,0.783480216289398,14.0547047289305,30.5214965580958
"198","8","11",-0.202425884912012,0.573693835418848,-0.187669473696846,-0.374444859925122,5,2.14e-06,8.11e-13,367.3179006,0.206,-0.186775386228276,0.77611972033086,14.0547047289305,28.8405083407953
